ID,intent
R1240#speaker_1_08730_1240#53.02_58.683,renseignements
R1240#speaker_1_08730_1240#58.683_60.735,renseignements
R1240#speaker_1_08730_1240#63.455_65.693,reponse_affirmative
R1240#speaker_1_08730_1240#65.693_67.316,renseignements
R1240#speaker_1_08730_1240#68.851_74.358,renseignements#reponse_negative
R1240#speaker_1_08730_1240#75.939_76.152,incomprehension
R1240#speaker_1_08730_1240#76.152_77.194,incomprehension
R1240#speaker_1_08730_1240#79.14_83.474,renseignements
R1240#speaker_1_08730_1240#83.474_87.631,renseignements
R1240#speaker_1_08730_1240#90.584_93.104,reservation
R1240#speaker_1_08730_1240#93.104_96.144,renseignements
R1240#speaker_1_08730_1240#97.18_98.583,reservation
R1240#speaker_1_08730_1240#98.583_101.952,reponse_affirmative
R1240#speaker_1_08730_1240#101.952_103.533,incomprehension#reservation
R1240#speaker_1_08730_1240#104.399_105.038,reponse_affirmative
R1240#speaker_1_08730_1240#107.242_109.111,reservation
R1240#speaker_1_08730_1240#112.668_114.021,remercier
R1240#speaker_1_08730_1240#122.152_122.988,reponse_affirmative
R1240#speaker_1_08730_1240#125.161_126.073,reponse_affirmative
R1240#speaker_1_08730_1240#132.243_133.338,reponse_affirmative
R1240#speaker_1_08730_1240#136.89_137.954,reservation
R1240#speaker_1_08730_1240#137.954_138.835,reponse_affirmative
R1240#speaker_1_08730_1240#140.446_141.175,reponse_affirmative
R1240#speaker_1_08730_1240#142.452_144.397,reponse_negative
R1240#speaker_1_08730_1240#144.397_145.37,incomprehension
R1240#speaker_1_08730_1240#147.893_149.169,remercier#saluer
R1241#speaker_1_08730_1241#8.693_17.936,reservation
R1241#speaker_1_08730_1241#17.936_27.987,reservation
R1241#speaker_1_08730_1241#27.987_30.225,reservation
R1241#speaker_1_08730_1241#50.027_54.07,renseignements
R1241#speaker_1_08730_1241#74.314_77.05,renseignements
R1241#speaker_1_08730_1241#85.697_88.277,reponse_affirmative
R1241#speaker_1_08730_1241#88.277_96.098,renseignements#reservation
R1241#speaker_1_08730_1241#109.062_111.737,reponse_negative#reservation
R1241#speaker_1_08730_1241#118.181_125.765,renseignements#reservation
R1241#speaker_1_08730_1241#130.963_131.805,reponse_affirmative
R1241#speaker_1_08730_1241#131.805_133.136,renseignements
R1241#speaker_1_08730_1241#135.507_138.881,reservation
R1241#speaker_1_08730_1241#142.878_144.214,reponse_affirmative
R1241#speaker_1_08730_1241#145.764_151.092,reservation
R1241#speaker_1_08730_1241#162.985_163.684,reponse_affirmative
R1241#speaker_1_08730_1241#163.684_165.721,remercier
R1241#speaker_1_08730_1241#178.768_179.428,incomprehension
R1241#speaker_1_08730_1241#179.428_180.096,reponse_affirmative
R1241#speaker_1_08730_1241#181.351_182.841,remercier#reponse_negative
R1241#speaker_1_08730_1241#186.154_187.43,saluer
L124#speaker_1_08730_124#8.571_9.149,reponse_affirmative
L124#speaker_1_08730_124#14.681_15.198,reponse_negative
L124#speaker_1_08730_124#22.827_37.858,reservation
L124#speaker_1_08730_124#55.762_57.449,reservation
L124#speaker_1_08730_124#60.2_61.37,reponse_affirmative
L124#speaker_1_08730_124#66.188_66.918,reponse_affirmative
L124#speaker_1_08730_124#77.055_78.104,reponse_affirmative
L124#speaker_1_08730_124#79.943_80.931,reponse_affirmative#reservation
L124#speaker_1_08730_124#84.913_89.154,renseignements#reponse_affirmative
L124#speaker_1_08730_124#94.032_95.628,renseignements
L124#speaker_1_08730_124#103.516_105.75,reponse_affirmative
L124#speaker_1_08730_124#116.555_118.212,reservation
L124#speaker_1_08730_124#126.115_128.182,reservation
L124#speaker_1_08730_124#129.96_131.1,reservation
L124#speaker_1_08730_124#153.32_154.015,reponse_affirmative
L124#speaker_1_08730_124#158.29_158.943,reponse_affirmative
L124#speaker_1_08730_124#165.037_166.04,reponse_affirmative
L124#speaker_1_08730_124#170.387_171.184,reponse_affirmative
L124#speaker_1_08730_124#174.223_174.892,reponse_affirmative
L124#speaker_1_08730_124#177.415_178.874,reponse_negative
L124#speaker_1_08730_124#183.676_185.257,saluer
R1260#speaker_1_08730_1260#10.426_22.401,reservation
R1260#speaker_1_08730_1260#30.228_32.113,reservation
R1260#speaker_1_08730_1260#51.498_52.123,reponse_affirmative
R1260#speaker_1_08730_1260#55.683_57.76,reservation
R1260#speaker_1_08730_1260#64.721_65.557,reponse_affirmative
R1260#speaker_1_08730_1260#71.393_73.89,reservation
R1260#speaker_1_08730_1260#75.683_76.956,reservation
R1260#speaker_1_08730_1260#79.494_81.758,reservation
R1260#speaker_1_08730_1260#96.862_101.71,renseignements
R1260#speaker_1_08730_1260#106.528_112.563,reservation
R1260#speaker_1_08730_1260#119.059_126.545,incomprehension#renseignements
R1260#speaker_1_08730_1260#126.545_127.334,reservation
R1260#speaker_1_08730_1260#130.708_132.244,reservation
R1260#speaker_1_08730_1260#136.149_138.155,marqueur_discursif
R1260#speaker_1_08730_1260#138.155_139.37,remercier
R1260#speaker_1_08730_1260#141.65_143.413,saluer
R1270#speaker_1_08730_1270#17.781_21.719,reservation
R1270#speaker_1_08730_1270#24.82_27.316,reservation
R1270#speaker_1_08730_1270#45.504_52.659,renseignements#reservation
R1270#speaker_1_08730_1270#55.76_60.131,reservation
R1270#speaker_1_08730_1270#63.155_65.222,reservation
R1270#speaker_1_08730_1270#74.187_76.605,reservation
R1270#speaker_1_08730_1270#90.475_94.519,reponse_affirmative#reservation
R1270#speaker_1_08730_1270#99.458_103.719,remercier#reponse_affirmative
R1270#speaker_1_08730_1270#106.227_107.306,reponse_affirmative
R1270#speaker_1_08730_1270#109.357_110.627,reponse_affirmative
R1270#speaker_1_08730_1270#114.608_115.946,reponse_affirmative
R1270#speaker_1_08730_1270#115.946_117.01,incomprehension
R1270#speaker_1_08730_1270#126.128_128.256,remercier#reponse_negative
R1270#speaker_1_08730_1270#131.599_134.639,saluer
R1271#speaker_1_08730_1271#7.052_19.815,reservation
R1271#speaker_1_08730_1271#27.0_27.897,reponse_affirmative
R1271#speaker_1_08730_1271#37.862_39.974,renseignements
R1271#speaker_1_08730_1271#42.71_45.354,renseignements
R1271#speaker_1_08730_1271#53.553_55.469,renseignements
R1271#speaker_1_08730_1271#58.265_59.733,reservation
R1271#speaker_1_08730_1271#67.826_71.443,reservation
R1271#speaker_1_08730_1271#81.648_83.038,reservation
R1271#speaker_1_08730_1271#92.155_93.052,incomprehension
R1271#speaker_1_08730_1271#93.897_94.596,reponse_affirmative
R1271#speaker_1_08730_1271#111.071_112.742,reponse_negative
R1271#speaker_1_08730_1271#116.177_117.91,saluer
L1288#speaker_1_08730_1288#5.015_6.565,reservation
L1288#speaker_1_08730_1288#9.757_23.465,reservation
L1288#speaker_1_08730_1288#31.505_32.645,reponse_affirmative
L1288#speaker_1_08730_1288#34.332_35.381,reponse_affirmative
L1288#speaker_1_08730_1288#51.732_54.761,reservation
L1288#speaker_1_08730_1288#62.315_65.901,reservation
L1288#speaker_1_08730_1288#80.978_81.905,marqueur_discursif
L1288#speaker_1_08730_1288#84.458_86.495,reservation
L1288#speaker_1_08730_1288#110.51_112.061,remercier#reponse_negative
L1288#speaker_1_08730_1288#112.061_113.003,saluer
L1288#speaker_1_08730_1288#115.282_117.349,saluer
R1289#speaker_1_08730_1289#1.581_2.401,saluer
R1289#speaker_1_08730_1289#6.292_7.599,reservation
R1289#speaker_1_08730_1289#10.821_15.745,reservation
R1289#speaker_1_08730_1289#17.325_26.935,reservation
R1289#speaker_1_08730_1289#26.935_36.329,reservation
R1289#speaker_1_08730_1289#41.572_42.332,reponse_affirmative
R1289#speaker_1_08730_1289#43.7_44.46,reponse_affirmative
R1289#speaker_1_08730_1289#61.205_63.226,reponse_affirmative#reservation
R1289#speaker_1_08730_1289#74.526_76.016,reponse_affirmative
R1289#speaker_1_08730_1289#84.618_86.335,incomprehension#reponse_affirmative
R1289#speaker_1_08730_1289#87.637_91.391,reponse_affirmative#reservation
R1289#speaker_1_08730_1289#100.056_101.317,reponse_affirmative
R1289#speaker_1_08730_1289#125.308_131.289,reponse_affirmative
R1289#speaker_1_08730_1289#140.391_141.81,renseignements#reponse_affirmative
R1289#speaker_1_08730_1289#148.749_150.178,remercier#reponse_negative
R1289#speaker_1_08730_1289#153.582_155.649,saluer
R1291#speaker_1_08730_1291#7.994_21.007,reservation
R1291#speaker_1_08730_1291#30.739_32.128,reponse_indecise
R1291#speaker_1_08730_1291#35.298_42.606,reservation
R1291#speaker_1_08730_1291#42.606_46.253,reservation
R1291#speaker_1_08730_1291#46.253_47.348,marqueur_discursif
R1291#speaker_1_08730_1291#55.408_55.879,reponse_affirmative
R1291#speaker_1_08730_1291#62.414_62.91,reponse_negative
R1291#speaker_1_08730_1291#62.91_63.927,reservation
R1291#speaker_1_08730_1291#65.21_66.51,reservation
R1291#speaker_1_08730_1291#68.212_72.813,reservation
R1291#speaker_1_08730_1291#78.482_79.341,reponse_affirmative
R1291#speaker_1_08730_1291#86.355_87.039,marqueur_discursif
R1291#speaker_1_08730_1291#91.613_94.167,incomprehension
R1291#speaker_1_08730_1291#97.161_98.453,reservation
R1291#speaker_1_08730_1291#99.806_105.323,reservation
R1291#speaker_1_08730_1291#111.758_113.363,renseignements
R1291#speaker_1_08730_1291#117.117_118.5,reponse_affirmative
R1291#speaker_1_08730_1291#120.879_122.702,reponse_affirmative#reservation
R1291#speaker_1_08730_1291#130.636_131.487,reponse_affirmative
R1291#speaker_1_08730_1291#137.049_138.143,reponse_negative
R1291#speaker_1_08730_1291#141.791_142.885,saluer
R1294#speaker_1_08730_1294#11.581_14.286,reservation
R1294#speaker_1_08730_1294#19.772_22.569,reservation
R1294#speaker_1_08730_1294#26.277_28.587,reservation
R1294#speaker_1_08730_1294#31.223_33.998,reservation
R1294#speaker_1_08730_1294#48.426_53.585,renseignements#reponse_affirmative
R1294#speaker_1_08730_1294#57.719_59.819,reponse_affirmative
R1294#speaker_1_08730_1294#68.673_72.746,reponse_affirmative#reservation
R1294#speaker_1_08730_1294#74.965_76.059,reservation
R1294#speaker_1_08730_1294#85.209_90.194,reservation
R1294#speaker_1_08730_1294#90.194_91.291,reservation
R1294#speaker_1_08730_1294#104.675_109.341,renseignements#reponse_affirmative
R1294#speaker_1_08730_1294#113.314_118.034,reservation
R1294#speaker_1_08730_1294#118.034_119.015,renseignements
R1294#speaker_1_08730_1294#124.578_125.785,reponse_affirmative
R1294#speaker_1_08730_1294#128.605_130.216,reponse_affirmative
R1294#speaker_1_08730_1294#137.208_142.011,reponse_affirmative#reservation
R1294#speaker_1_08730_1294#146.327_151.149,reservation
R1294#speaker_1_08730_1294#164.074_167.311,reponse_affirmative#reservation
R1294#speaker_1_08730_1294#177.6_179.788,remercier#reponse_negative
R1294#speaker_1_08730_1294#188.021_189.176,remercier
R1297#speaker_1_08730_1297#8.146_16.353,reservation
R1297#speaker_1_08730_1297#17.872_33.362,reservation
R1297#speaker_1_08730_1297#42.9_43.873,reponse_affirmative
R1297#speaker_1_08730_1297#54.929_56.517,reponse_affirmative
R1297#speaker_1_08730_1297#69.821_76.771,reservation
R1297#speaker_1_08730_1297#76.771_77.42,marqueur_discursif
R1297#speaker_1_08730_1297#80.951_83.103,incomprehension#reponse_affirmative
R1297#speaker_1_08730_1297#84.623_89.231,incomprehension
R1297#speaker_1_08730_1297#89.231_93.1,renseignements
R1297#speaker_1_08730_1297#93.1_94.339,incomprehension
R1297#speaker_1_08730_1297#105.761_108.254,renseignements#reponse_negative
R1297#speaker_1_08730_1297#118.132_119.687,incomprehension
R1297#speaker_1_08730_1297#125.098_126.161,reponse_affirmative
R1297#speaker_1_08730_1297#130.295_131.359,remercier
R1297#speaker_1_08730_1297#132.544_134.642,remercier#reponse_negative
R1297#speaker_1_08730_1297#134.642_135.736,saluer
R1297#speaker_1_08730_1297#137.884_139.9,saluer
R1300#speaker_1_08730_1300#9.392_21.043,reservation
R1300#speaker_1_08730_1300#26.833_27.578,reponse_affirmative
R1300#speaker_1_08730_1300#29.599_33.384,reponse_affirmative
R1300#speaker_1_08730_1300#36.834_37.518,incomprehension
R1300#speaker_1_08730_1300#56.943_58.713,reservation
R1300#speaker_1_08730_1300#64.71_68.701,reponse_affirmative#reservation
R1300#speaker_1_08730_1300#88.293_94.055,modification
R1300#speaker_1_08730_1300#98.554_99.451,incomprehension
R1300#speaker_1_08730_1300#101.229_102.445,reservation
R1300#speaker_1_08730_1300#107.452_111.929,modification
R1300#speaker_1_08730_1300#117.689_122.087,reservation
R1300#speaker_1_08730_1300#127.437_129.612,reponse_affirmative#reservation
R1300#speaker_1_08730_1300#145.336_146.491,reponse_negative
L1301#speaker_1_08730_1301#5.046_9.878,reservation
L1301#speaker_1_08730_1301#12.188_17.082,reservation
L1301#speaker_1_08730_1301#35.105_37.673,renseignements
L1301#speaker_1_08730_1301#39.588_44.897,reservation
L1301#speaker_1_08730_1301#63.196_68.367,reservation
L1301#speaker_1_08730_1301#74.279_75.145,reservation
L1301#speaker_1_08730_1301#82.239_85.865,reservation
L1301#speaker_1_08730_1301#89.639_90.931,reponse_affirmative
L1301#speaker_1_08730_1301#106.591_107.273,reponse_affirmative
L1301#speaker_1_08730_1301#115.656_118.393,reservation
L1301#speaker_1_08730_1301#127.272_127.925,reponse_affirmative
L1301#speaker_1_08730_1301#144.18_145.01,reponse_negative
L1301#speaker_1_08730_1301#148.597_152.336,saluer
L1309#speaker_1_08730_1309#7.69_19.64,reponse_affirmative#reservation
L1309#speaker_1_08730_1309#21.92_22.462,reponse_affirmative
L1309#speaker_1_08730_1309#26.251_28.045,reservation
L1309#speaker_1_08730_1309#31.1_34.398,reservation
L1309#speaker_1_08730_1309#37.483_38.273,reservation
L1309#speaker_1_08730_1309#49.245_50.871,reponse_affirmative
L1309#speaker_1_08730_1309#54.519_55.659,reponse_affirmative
L1309#speaker_1_08730_1309#57.528_60.655,renseignements
L1309#speaker_1_08730_1309#63.37_66.03,reservation
L1309#speaker_1_08730_1309#76.0_77.049,reponse_affirmative
L1309#speaker_1_08730_1309#77.915_79.298,reponse_affirmative
L1309#speaker_1_08730_1309#88.912_90.134,reponse_affirmative
L1309#speaker_1_08730_1309#95.686_96.053,reponse_affirmative
L1309#speaker_1_08730_1309#97.786_99.64,remercier#reponse_negative
L1309#speaker_1_08730_1309#102.862_104.716,remercier
R1315#speaker_1_08730_1315#5.106_6.14,reponse_affirmative
R1315#speaker_1_08730_1315#8.298_14.999,reservation#saluer
R1315#speaker_1_08730_1315#19.232_23.856,reponse_negative#reservation
R1315#speaker_1_08730_1315#26.379_27.64,reservation
R1315#speaker_1_08730_1315#27.64_29.859,reponse_affirmative#reservation
R1315#speaker_1_08730_1315#29.859_32.048,reservation
R1315#speaker_1_08730_1315#34.069_40.596,reponse_affirmative#reservation
R1315#speaker_1_08730_1315#45.535_51.219,remercier#reservation
R1315#speaker_1_08730_1315#55.368_56.128,reponse_affirmative
R1315#speaker_1_08730_1315#58.149_62.405,reponse_affirmative#reservation
R1315#speaker_1_08730_1315#66.357_67.237,reponse_affirmative
R1315#speaker_1_08730_1315#70.931_72.968,reservation
R1315#speaker_1_08730_1315#75.02_76.221,reservation
R1315#speaker_1_08730_1315#78.48_78.921,reponse_affirmative
R1315#speaker_1_08730_1315#80.304_87.064,reservation
R1315#speaker_1_08730_1315#91.817_93.363,reponse_affirmative
R1315#speaker_1_08730_1315#93.363_95.384,reponse_affirmative
R1315#speaker_1_08730_1315#96.205_101.227,reponse_affirmative#reservation
R1315#speaker_1_08730_1315#101.227_102.747,incomprehension
R1315#speaker_1_08730_1315#105.179_106.076,remercier
R1315#speaker_1_08730_1315#112.435_113.073,marqueur_discursif
R1315#speaker_1_08730_1315#114.541_115.149,reponse_affirmative
R1315#speaker_1_08730_1315#116.273_117.14,reponse_affirmative
R1315#speaker_1_08730_1315#118.949_119.967,reponse_affirmative
R1315#speaker_1_08730_1315#124.04_124.8,reservation
R1315#speaker_1_08730_1315#125.864_128.23,reponse_affirmative#reservation
R1315#speaker_1_08730_1315#132.485_133.996,reponse_affirmative
R1315#speaker_1_08730_1315#136.832_137.622,reponse_affirmative
R1315#speaker_1_08730_1315#139.81_142.06,remercier#reponse_negative
R1315#speaker_1_08730_1315#144.582_145.16,remercier
R1315#speaker_1_08730_1315#145.16_147.743,saluer
R1318#speaker_1_08730_1318#7.872_20.61,reservation
R1318#speaker_1_08730_1318#20.61_34.716,reservation
R1318#speaker_1_08730_1318#46.22_46.889,reponse_affirmative
R1318#speaker_1_08730_1318#49.579_52.816,renseignements#reponse_affirmative
R1318#speaker_1_08730_1318#63.413_70.126,renseignements#reponse_affirmative
R1318#speaker_1_08730_1318#81.19_82.102,reponse_affirmative
R1318#speaker_1_08730_1318#85.287_89.004,reservation
R1318#speaker_1_08730_1318#91.223_91.953,marqueur_discursif
R1318#speaker_1_08730_1318#94.126_95.585,reponse_affirmative
R1318#speaker_1_08730_1318#103.404_106.459,reservation
R1318#speaker_1_08730_1318#118.308_119.448,reponse_affirmative
R1318#speaker_1_08730_1318#121.652_122.853,reponse_affirmative
R1318#speaker_1_08730_1318#126.759_127.434,reservation
R1318#speaker_1_08730_1318#128.558_129.683,reponse_affirmative
R1318#speaker_1_08730_1318#133.908_134.789,reponse_affirmative
R1318#speaker_1_08730_1318#136.917_138.042,reponse_affirmative
R1318#speaker_1_08730_1318#140.017_143.118,reponse_negative
R1318#speaker_1_08730_1318#146.917_150.017,saluer
L131#speaker_1_08730_131#4.64_6.291,reponse_negative
L131#speaker_1_08730_131#9.279_17.871,reservation
L131#speaker_1_08730_131#17.871_30.826,reservation
L131#speaker_1_08730_131#30.826_37.916,reservation
L131#speaker_1_08730_131#54.329_55.745,reservation
L131#speaker_1_08730_131#73.576_74.539,reponse_affirmative
L131#speaker_1_08730_131#86.513_88.302,reponse_negative
L131#speaker_1_08730_131#92.686_93.59,reponse_negative
L131#speaker_1_08730_131#99.587_100.396,reponse_affirmative
L131#speaker_1_08730_131#104.6_118.069,reservation
L131#speaker_1_08730_131#120.539_125.99,reservation
L131#speaker_1_08730_131#138.53_140.326,reservation
L131#speaker_1_08730_131#160.615_162.404,reponse_affirmative
L131#speaker_1_08730_131#184.553_186.323,reponse_negative
L131#speaker_1_08730_131#190.333_193.714,remercier#saluer
R1325#speaker_1_08730_1325#9.909_11.641,reservation
R1325#speaker_1_08730_1325#15.228_18.056,reservation
R1325#speaker_1_08730_1325#22.783_23.726,reservation
R1325#speaker_1_08730_1325#29.228_33.468,reservation
R1325#speaker_1_08730_1325#61.607_65.227,renseignements
R1325#speaker_1_08730_1325#70.773_71.959,reponse_negative#reservation
R1325#speaker_1_08730_1325#75.075_77.583,reservation
R1325#speaker_1_08730_1325#85.045_87.895,reponse_negative#reservation
R1325#speaker_1_08730_1325#93.668_97.893,renseignements
R1325#speaker_1_08730_1325#103.527_106.536,renseignements
R1325#speaker_1_08730_1325#113.287_121.19,incomprehension#reponse_affirmative
R1325#speaker_1_08730_1325#121.19_123.509,renseignements
R1325#speaker_1_08730_1325#126.733_130.168,modification#reservation
R1325#speaker_1_08730_1325#134.925_140.88,reservation
R1325#speaker_1_08730_1325#147.426_149.145,reservation
R1325#speaker_1_08730_1325#152.914_154.464,reponse_affirmative
R1325#speaker_1_08730_1325#160.847_162.701,reponse_negative
R1325#speaker_1_08730_1325#166.257_168.507,saluer
L1328#speaker_1_08730_1328#8.267_17.417,reservation
L1328#speaker_1_08730_1328#19.469_21.277,reservation
L1328#speaker_1_08730_1328#28.359_28.806,reponse_affirmative
L1328#speaker_1_08730_1328#31.101_31.633,reponse_affirmative
L1328#speaker_1_08730_1328#42.803_43.472,reponse_affirmative
L1328#speaker_1_08730_1328#44.84_46.041,reponse_negative#reservation
L1328#speaker_1_08730_1328#47.546_50.479,reservation
L1328#speaker_1_08730_1328#50.479_51.361,reservation
L1328#speaker_1_08730_1328#56.391_59.765,reservation
L1328#speaker_1_08730_1328#60.768_61.604,reservation
L1328#speaker_1_08730_1328#64.644_66.472,reservation
L1328#speaker_1_08730_1328#66.472_68.483,reservation
L1328#speaker_1_08730_1328#72.347_73.548,incomprehension#reponse_affirmative
L1328#speaker_1_08730_1328#74.718_77.484,reponse_affirmative
L1328#speaker_1_08730_1328#77.484_78.366,reponse_affirmative
L1328#speaker_1_08730_1328#79.232_79.658,reponse_affirmative
L1328#speaker_1_08730_1328#84.293_85.236,reponse_affirmative
L1328#speaker_1_08730_1328#94.688_95.782,reponse_affirmative
L1328#speaker_1_08730_1328#97.146_97.665,reponse_affirmative
L1328#speaker_1_08730_1328#103.927_105.082,reponse_affirmative
L1328#speaker_1_08730_1328#106.328_107.635,reponse_negative
L1328#speaker_1_08730_1328#110.522_111.434,saluer
L1328#speaker_1_08730_1328#111.434_113.562,saluer
R1330#speaker_1_08730_1330#8.511_18.626,reservation
R1330#speaker_1_08730_1330#18.626_28.231,reservation
R1330#speaker_1_08730_1330#28.231_35.93,reservation
R1330#speaker_1_08730_1330#65.993_68.182,renseignements#reponse_affirmative
R1330#speaker_1_08730_1330#77.932_79.604,reservation
R1330#speaker_1_08730_1330#94.98_97.078,reponse_negative#reservation
R1330#speaker_1_08730_1330#104.829_106.026,reservation
R1330#speaker_1_08730_1330#107.899_109.267,reservation
R1330#speaker_1_08730_1330#116.41_118.462,renseignements
R1330#speaker_1_08730_1330#128.7_131.284,renseignements
R1330#speaker_1_08730_1330#140.42_141.649,reservation
R1330#speaker_1_08730_1330#155.641_158.088,reservation
R1330#speaker_1_08730_1330#165.945_169.453,renseignements
R1330#speaker_1_08730_1330#174.932_176.878,incomprehension
R1330#speaker_1_08730_1330#190.304_191.328,reponse_negative
R1340#speaker_1_08730_1340#8.328_14.073,reservation#saluer
R1340#speaker_1_08730_1340#19.681_20.532,reponse_affirmative
R1340#speaker_1_08730_1340#32.982_34.618,reservation
R1340#speaker_1_08730_1340#41.844_51.631,reservation
R1340#speaker_1_08730_1340#71.581_72.63,reponse_affirmative
R1340#speaker_1_08730_1340#73.648_81.308,renseignements
R1340#speaker_1_08730_1340#88.74_91.858,reponse_affirmative
R1340#speaker_1_08730_1340#91.858_94.858,reservation
R1340#speaker_1_08730_1340#94.858_100.111,renseignements
R1340#speaker_1_08730_1340#105.622_107.324,reservation
R1340#speaker_1_08730_1340#113.592_114.756,reponse_affirmative
R1340#speaker_1_08730_1340#117.674_122.159,reservation
R1340#speaker_1_08730_1340#123.739_125.34,reservation
R1340#speaker_1_08730_1340#136.434_143.638,reservation
R1340#speaker_1_08730_1340#157.438_158.851,reponse_affirmative
R1340#speaker_1_08730_1340#173.021_173.953,reponse_affirmative
R1340#speaker_1_08730_1340#173.953_175.818,renseignements
R1340#speaker_1_08730_1340#175.818_183.066,renseignements
R1340#speaker_1_08730_1340#188.797_191.199,renseignements
R1340#speaker_1_08730_1340#195.272_196.639,reponse_affirmative
R1340#speaker_1_08730_1340#199.101_200.652,reponse_negative
R1340#speaker_1_08730_1340#203.873_205.849,saluer
R1347#speaker_1_08730_1347#7.416_15.901,reservation
R1347#speaker_1_08730_1347#15.901_16.463,marqueur_discursif
R1347#speaker_1_08730_1347#32.684_42.713,renseignements#reservation
R1347#speaker_1_08730_1347#42.713_45.783,renseignements
R1347#speaker_1_08730_1347#45.783_46.694,incomprehension
R1347#speaker_1_08730_1347#46.694_50.29,reservation
R1347#speaker_1_08730_1347#65.579_69.607,reservation
R1347#speaker_1_08730_1347#82.443_93.234,renseignements#reservation
R1347#speaker_1_08730_1347#100.377_102.259,reservation
R1347#speaker_1_08730_1347#106.119_107.031,reservation
R1347#speaker_1_08730_1347#108.551_110.542,reservation
R1347#speaker_1_08730_1347#112.533_114.402,reservation
R1347#speaker_1_08730_1347#114.402_118.566,reservation
R1347#speaker_1_08730_1347#125.836_129.877,reservation
R1347#speaker_1_08730_1347#143.274_145.584,reservation
R1347#speaker_1_08730_1347#147.997_148.423,marqueur_discursif
R1347#speaker_1_08730_1347#153.903_154.815,reponse_affirmative
R1347#speaker_1_08730_1347#160.815_161.806,reponse_affirmative
R1347#speaker_1_08730_1347#163.082_164.632,remercier#reponse_negative
R1347#speaker_1_08730_1347#167.945_169.769,saluer
R1366#speaker_1_08730_1366#9.392_13.799,reservation
R1366#speaker_1_08730_1366#20.78_22.862,reservation
R1366#speaker_1_08730_1366#30.309_33.121,reservation
R1366#speaker_1_08730_1366#54.932_57.607,reponse_affirmative#reservation
R1366#speaker_1_08730_1366#80.245_81.852,reponse_negative
R1366#speaker_1_08730_1366#87.708_89.571,reservation
R1366#speaker_1_08730_1366#91.623_92.954,reservation
R1366#speaker_1_08730_1366#104.629_106.422,remercier#reservation
R1366#speaker_1_08730_1366#108.55_109.34,reponse_affirmative
R1366#speaker_1_08730_1366#113.018_114.082,saluer
R1369#speaker_1_08730_1369#9.331_19.081,reservation
R1369#speaker_1_08730_1369#36.746_41.195,reservation
R1369#speaker_1_08730_1369#45.422_46.896,reservation
R1369#speaker_1_08730_1369#53.386_54.769,reservation
R1369#speaker_1_08730_1369#61.35_62.748,reponse_affirmative#reservation
R1369#speaker_1_08730_1369#80.378_81.153,reponse_affirmative
R1369#speaker_1_08730_1369#98.39_99.043,reponse_affirmative
R1369#speaker_1_08730_1369#99.043_103.364,reservation
R1369#speaker_1_08730_1369#104.914_107.003,reservation
R1369#speaker_1_08730_1369#112.425_113.2,reponse_affirmative
R1369#speaker_1_08730_1369#114.75_115.449,reponse_affirmative
R1369#speaker_1_08730_1369#123.934_124.755,reponse_affirmative
R1369#speaker_1_08730_1369#126.396_126.792,reponse_affirmative
R1369#speaker_1_08730_1369#132.992_134.542,reponse_negative
R1369#speaker_1_08730_1369#134.542_135.515,remercier
R1369#speaker_1_08730_1369#139.041_141.017,saluer
R1370#speaker_1_08730_1370#8.693_21.851,reservation
R1370#speaker_1_08730_1370#21.851_31.043,reservation
R1370#speaker_1_08730_1370#32.714_34.309,reservation
R1370#speaker_1_08730_1370#67.138_71.534,reservation
R1370#speaker_1_08730_1370#89.408_92.286,reponse_affirmative
R1370#speaker_1_08730_1370#94.809_96.01,reponse_affirmative
R1370#speaker_1_08730_1370#99.837_100.931,reponse_affirmative
R1370#speaker_1_08730_1370#114.509_118.876,reservation
R1370#speaker_1_08730_1370#118.876_119.409,reservation
R1370#speaker_1_08730_1370#128.077_130.949,renseignements
R1370#speaker_1_08730_1370#138.742_141.252,reponse_affirmative
R1370#speaker_1_08730_1370#144.715_145.475,reponse_affirmative
R1370#speaker_1_08730_1370#147.451_147.922,reponse_affirmative
R1370#speaker_1_08730_1370#155.321_158.118,reponse_affirmative
R1370#speaker_1_08730_1370#168.077_169.913,reponse_negative
R1370#speaker_1_08730_1370#169.913_170.874,incomprehension
R1370#speaker_1_08730_1370#175.889_177.47,saluer
R1376#speaker_1_08730_1376#8.511_17.842,reservation
R1376#speaker_1_08730_1376#17.842_28.952,reservation
R1376#speaker_1_08730_1376#56.86_58.152,reponse_affirmative#reservation
R1376#speaker_1_08730_1376#63.699_65.128,reservation
R1376#speaker_1_08730_1376#94.885_95.341,reponse_affirmative
R1376#speaker_1_08730_1376#115.903_117.484,marqueur_discursif
R1376#speaker_1_08730_1376#117.484_118.72,remercier
R1376#speaker_1_08730_1376#127.474_130.25,remercier#saluer
R1378#speaker_1_08730_1378#6.778_14.255,reservation
R1378#speaker_1_08730_1378#20.411_21.338,reponse_affirmative
R1378#speaker_1_08730_1378#38.026_42.661,reservation
R1378#speaker_1_08730_1378#49.424_53.147,renseignements#reponse_affirmative
R1378#speaker_1_08730_1378#56.673_59.5,renseignements
R1378#speaker_1_08730_1378#64.333_66.704,reservation
R1378#speaker_1_08730_1378#68.513_69.197,reservation
R1378#speaker_1_08730_1378#69.197_70.671,reservation
R1378#speaker_1_08730_1378#79.578_86.037,renseignements
